movement_id,value_date,entity_code,account_iban,counterparty_name,counterparty_iban,direction,amount_sek,currency,type,linked_ref,diversion_ref
BNK-000158,2025-10-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Handelsbanken IT Solutions,SE-vendor-acct,debit,2073468.0,SEK,vendor_payment,INV-000158,
BNK-000159,2025-11-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Handelsbanken IT Solutions,SE-vendor-acct,debit,2071553.0,SEK,vendor_payment,INV-000159,
BNK-000160,2025-12-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Handelsbanken IT Solutions,SE-vendor-acct,debit,2072417.0,SEK,vendor_payment,INV-000160,
BNK-000161,2022-01-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Bergqvist Advokatbyra,SE-vendor-acct,debit,1845144.67,SEK,vendor_payment,INV-000161,
BNK-000162,2022-02-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Bergqvist Advokatbyra,SE-vendor-acct,debit,1842645.67,SEK,vendor_payment,INV-000162,
BNK-000163,2022-03-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Bergqvist Advokatbyra,SE-vendor-acct,debit,1839110.67,SEK,vendor_payment,INV-000163,
BNK-000164,2022-04-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Bergqvist Advokatbyra,SE-vendor-acct,debit,1839539.67,SEK,vendor_payment,INV-000164,
BNK-000165,2022-05-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Bergqvist Advokatbyra,SE-vendor-acct,debit,1845048.67,SEK,vendor_payment,INV-000165,
BNK-000166,2022-06-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Bergqvist Advokatbyra,SE-vendor-acct,debit,1842754.67,SEK,vendor_payment,INV-000166,
BNK-000167,2022-07-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Bergqvist Advokatbyra,SE-vendor-acct,debit,1839414.67,SEK,vendor_payment,INV-000167,
BNK-000168,2022-08-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Bergqvist Advokatbyra,SE-vendor-acct,debit,1844633.67,SEK,vendor_payment,INV-000168,
BNK-000169,2022-09-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Bergqvist Advokatbyra,SE-vendor-acct,debit,1845055.67,SEK,vendor_payment,INV-000169,
BNK-000170,2022-10-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Bergqvist Advokatbyra,SE-vendor-acct,debit,1842851.67,SEK,vendor_payment,INV-000170,
BNK-000171,2022-11-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Bergqvist Advokatbyra,SE-vendor-acct,debit,1838624.67,SEK,vendor_payment,INV-000171,
BNK-000172,2022-12-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Bergqvist Advokatbyra,SE-vendor-acct,debit,1839048.67,SEK,vendor_payment,INV-000172,
BNK-000173,2023-01-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Bergqvist Advokatbyra,SE-vendor-acct,debit,1843852.67,SEK,vendor_payment,INV-000173,
BNK-000174,2023-02-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Bergqvist Advokatbyra,SE-vendor-acct,debit,1842327.67,SEK,vendor_payment,INV-000174,
BNK-000175,2023-03-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Bergqvist Advokatbyra,SE-vendor-acct,debit,1839903.67,SEK,vendor_payment,INV-000175,
BNK-000176,2023-04-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Bergqvist Advokatbyra,SE-vendor-acct,debit,1839845.67,SEK,vendor_payment,INV-000176,
BNK-000177,2023-05-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Bergqvist Advokatbyra,SE-vendor-acct,debit,1845457.67,SEK,vendor_payment,INV-000177,
BNK-000178,2023-06-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Bergqvist Advokatbyra,SE-vendor-acct,debit,1838156.67,SEK,vendor_payment,INV-000178,
BNK-000179,2023-07-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Bergqvist Advokatbyra,SE-vendor-acct,debit,1845659.67,SEK,vendor_payment,INV-000179,
BNK-000180,2023-08-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Bergqvist Advokatbyra,SE-vendor-acct,debit,1843892.67,SEK,vendor_payment,INV-000180,
BNK-000181,2023-09-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Bergqvist Advokatbyra,SE-vendor-acct,debit,1842489.67,SEK,vendor_payment,INV-000181,
BNK-000182,2023-10-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Bergqvist Advokatbyra,SE-vendor-acct,debit,1841932.67,SEK,vendor_payment,INV-000182,
BNK-000183,2023-11-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Bergqvist Advokatbyra,SE-vendor-acct,debit,1844763.67,SEK,vendor_payment,INV-000183,
BNK-000184,2023-12-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Bergqvist Advokatbyra,SE-vendor-acct,debit,1841013.67,SEK,vendor_payment,INV-000184,
BNK-000185,2024-01-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Bergqvist Advokatbyra,SE-vendor-acct,debit,1839981.67,SEK,vendor_payment,INV-000185,
BNK-000186,2024-02-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Bergqvist Advokatbyra,SE-vendor-acct,debit,1842937.67,SEK,vendor_payment,INV-000186,
BNK-000187,2024-03-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Bergqvist Advokatbyra,SE-vendor-acct,debit,1844720.67,SEK,vendor_payment,INV-000187,
BNK-000188,2024-04-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Bergqvist Advokatbyra,SE-vendor-acct,debit,1838594.67,SEK,vendor_payment,INV-000188,
BNK-000189,2024-05-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Bergqvist Advokatbyra,SE-vendor-acct,debit,1841999.67,SEK,vendor_payment,INV-000189,
BNK-000190,2024-06-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Bergqvist Advokatbyra,SE-vendor-acct,debit,1839235.67,SEK,vendor_payment,INV-000190,
BNK-000191,2024-07-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Bergqvist Advokatbyra,SE-vendor-acct,debit,1841273.67,SEK,vendor_payment,INV-000191,
BNK-000192,2024-08-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Bergqvist Advokatbyra,SE-vendor-acct,debit,1843807.67,SEK,vendor_payment,INV-000192,
BNK-000193,2024-09-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Bergqvist Advokatbyra,SE-vendor-acct,debit,1844901.67,SEK,vendor_payment,INV-000193,
BNK-000194,2024-10-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Bergqvist Advokatbyra,SE-vendor-acct,debit,1840743.67,SEK,vendor_payment,INV-000194,
BNK-000195,2024-11-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Bergqvist Advokatbyra,SE-vendor-acct,debit,1840114.67,SEK,vendor_payment,INV-000195,
BNK-000196,2024-12-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Bergqvist Advokatbyra,SE-vendor-acct,debit,1841231.67,SEK,vendor_payment,INV-000196,
BNK-000197,2025-01-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Bergqvist Advokatbyra,SE-vendor-acct,debit,1844761.67,SEK,vendor_payment,INV-000197,
BNK-000198,2025-02-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Bergqvist Advokatbyra,SE-vendor-acct,debit,1838163.67,SEK,vendor_payment,INV-000198,
BNK-000199,2025-03-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Bergqvist Advokatbyra,SE-vendor-acct,debit,1840613.67,SEK,vendor_payment,INV-000199,
BNK-000200,2025-04-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Bergqvist Advokatbyra,SE-vendor-acct,debit,1838577.67,SEK,vendor_payment,INV-000200,
BNK-000201,2025-05-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Bergqvist Advokatbyra,SE-vendor-acct,debit,1842902.67,SEK,vendor_payment,INV-000201,
BNK-000202,2025-06-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Bergqvist Advokatbyra,SE-vendor-acct,debit,1844745.67,SEK,vendor_payment,INV-000202,
BNK-000203,2025-07-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Bergqvist Advokatbyra,SE-vendor-acct,debit,1840619.67,SEK,vendor_payment,INV-000203,
BNK-000204,2025-08-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Bergqvist Advokatbyra,SE-vendor-acct,debit,1839853.67,SEK,vendor_payment,INV-000204,
BNK-000205,2025-09-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Bergqvist Advokatbyra,SE-vendor-acct,debit,1840817.67,SEK,vendor_payment,INV-000205,
BNK-000206,2025-10-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Bergqvist Advokatbyra,SE-vendor-acct,debit,1842550.67,SEK,vendor_payment,INV-000206,
BNK-000207,2025-11-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Bergqvist Advokatbyra,SE-vendor-acct,debit,1838179.67,SEK,vendor_payment,INV-000207,
BNK-000208,2025-12-01,VG-SE1,SE36 5000 0000 0001 0000 0001,Bergqvist Advokatbyra,SE-vendor-acct,debit,1840523.67,SEK,vendor_payment,INV-000208,
BNK-000209,2022-01-01,VG-SE2,SE37 5000 0000 0002 0000 0002,Deloitte Sverige AB,SE-vendor-acct,debit,1802868.0,SEK,vendor_payment,INV-000209,
BNK-000210,2022-02-01,VG-SE2,SE37 5000 0000 0002 0000 0002,Deloitte Sverige AB,SE-vendor-acct,debit,1803853.0,SEK,vendor_payment,INV-000210,
BNK-000211,2022-03-01,VG-SE2,SE37 5000 0000 0002 0000 0002,Deloitte Sverige AB,SE-vendor-acct,debit,1796377.0,SEK,vendor_payment,INV-000211,
BNK-000212,2022-04-01,VG-SE2,SE37 5000 0000 0002 0000 0002,Deloitte Sverige AB,SE-vendor-acct,debit,1803645.0,SEK,vendor_payment,INV-000212,
BNK-000213,2022-05-01,VG-SE2,SE37 5000 0000 0002 0000 0002,Deloitte Sverige AB,SE-vendor-acct,debit,1796984.0,SEK,vendor_payment,INV-000213,
BNK-000214,2022-06-01,VG-SE2,SE37 5000 0000 0002 0000 0002,Deloitte Sverige AB,SE-vendor-acct,debit,1796762.0,SEK,vendor_payment,INV-000214,
BNK-000215,2022-07-01,VG-SE2,SE37 5000 0000 0002 0000 0002,Deloitte Sverige AB,SE-vendor-acct,debit,1801499.0,SEK,vendor_payment,INV-000215,
BNK-000216,2022-08-01,VG-SE2,SE37 5000 0000 0002 0000 0002,Deloitte Sverige AB,SE-vendor-acct,debit,1800562.0,SEK,vendor_payment,INV-000216,
BNK-000217,2022-09-01,VG-SE2,SE37 5000 0000 0002 0000 0002,Deloitte Sverige AB,SE-vendor-acct,debit,1799997.0,SEK,vendor_payment,INV-000217,
BNK-000218,2022-10-01,VG-SE2,SE37 5000 0000 0002 0000 0002,Deloitte Sverige AB,SE-vendor-acct,debit,1796326.0,SEK,vendor_payment,INV-000218,
BNK-000219,2022-11-01,VG-SE2,SE37 5000 0000 0002 0000 0002,Deloitte Sverige AB,SE-vendor-acct,debit,1802245.0,SEK,vendor_payment,INV-000219,
BNK-000220,2022-12-01,VG-SE2,SE37 5000 0000 0002 0000 0002,Deloitte Sverige AB,SE-vendor-acct,debit,1799869.0,SEK,vendor_payment,INV-000220,
BNK-000221,2023-01-01,VG-SE2,SE37 5000 0000 0002 0000 0002,Deloitte Sverige AB,SE-vendor-acct,debit,1798741.0,SEK,vendor_payment,INV-000221,
BNK-000222,2023-02-01,VG-SE2,SE37 5000 0000 0002 0000 0002,Deloitte Sverige AB,SE-vendor-acct,debit,1798461.0,SEK,vendor_payment,INV-000222,
BNK-000223,2023-03-01,VG-SE2,SE37 5000 0000 0002 0000 0002,Deloitte Sverige AB,SE-vendor-acct,debit,1802650.0,SEK,vendor_payment,INV-000223,
BNK-000224,2023-04-01,VG-SE2,SE37 5000 0000 0002 0000 0002,Deloitte Sverige AB,SE-vendor-acct,debit,1802351.0,SEK,vendor_payment,INV-000224,
BNK-000225,2023-05-01,VG-SE2,SE37 5000 0000 0002 0000 0002,Deloitte Sverige AB,SE-vendor-acct,debit,1800168.0,SEK,vendor_payment,INV-000225,
BNK-000226,2023-06-01,VG-SE2,SE37 5000 0000 0002 0000 0002,Deloitte Sverige AB,SE-vendor-acct,debit,1802582.0,SEK,vendor_payment,INV-000226,
BNK-000227,2023-07-01,VG-SE2,SE37 5000 0000 0002 0000 0002,Deloitte Sverige AB,SE-vendor-acct,debit,1803471.0,SEK,vendor_payment,INV-000227,
BNK-000228,2023-08-01,VG-SE2,SE37 5000 0000 0002 0000 0002,Deloitte Sverige AB,SE-vendor-acct,debit,1797618.0,SEK,vendor_payment,INV-000228,
BNK-000229,2023-09-01,VG-SE2,SE37 5000 0000 0002 0000 0002,Deloitte Sverige AB,SE-vendor-acct,debit,1801894.0,SEK,vendor_payment,INV-000229,
BNK-000230,2023-10-01,VG-SE2,SE37 5000 0000 0002 0000 0002,Deloitte Sverige AB,SE-vendor-acct,debit,1798086.0,SEK,vendor_payment,INV-000230,
BNK-000231,2023-11-01,VG-SE2,SE37 5000 0000 0002 0000 0002,Deloitte Sverige AB,SE-vendor-acct,debit,1797715.0,SEK,vendor_payment,INV-000231,
BNK-000232,2023-12-01,VG-SE2,SE37 5000 0000 0002 0000 0002,Deloitte Sverige AB,SE-vendor-acct,debit,1803135.0,SEK,vendor_payment,INV-000232,
BNK-000233,2024-01-01,VG-SE2,SE37 5000 0000 0002 0000 0002,Deloitte Sverige AB,SE-vendor-acct,debit,1799649.0,SEK,vendor_payment,INV-000233,
BNK-000234,2024-02-01,VG-SE2,SE37 5000 0000 0002 0000 0002,Deloitte Sverige AB,SE-vendor-acct,debit,1802403.0,SEK,vendor_payment,INV-000234,
BNK-000235,2024-03-01,VG-SE2,SE37 5000 0000 0002 0000 0002,Deloitte Sverige AB,SE-vendor-acct,debit,1803719.0,SEK,vendor_payment,INV-000235,
BNK-000236,2024-04-01,VG-SE2,SE37 5000 0000 0002 0000 0002,Deloitte Sverige AB,SE-vendor-acct,debit,1803962.0,SEK,vendor_payment,INV-000236,
BNK-000237,2024-05-01,VG-SE2,SE37 5000 0000 0002 0000 0002,Deloitte Sverige AB,SE-vendor-acct,debit,1801538.0,SEK,vendor_payment,INV-000237,
BNK-000238,2024-06-01,VG-SE2,SE37 5000 0000 0002 0000 0002,Deloitte Sverige AB,SE-vendor-acct,debit,1800849.0,SEK,vendor_payment,INV-000238,
BNK-000239,2024-07-01,VG-SE2,SE37 5000 0000 0002 0000 0002,Deloitte Sverige AB,SE-vendor-acct,debit,1802808.0,SEK,vendor_payment,INV-000239,
BNK-000240,2024-08-01,VG-SE2,SE37 5000 0000 0002 0000 0002,Deloitte Sverige AB,SE-vendor-acct,debit,1796470.0,SEK,vendor_payment,INV-000240,
BNK-000241,2024-09-01,VG-SE2,SE37 5000 0000 0002 0000 0002,Deloitte Sverige AB,SE-vendor-acct,debit,1802598.0,SEK,vendor_payment,INV-000241,
BNK-000242,2024-10-01,VG-SE2,SE37 5000 0000 0002 0000 0002,Deloitte Sverige AB,SE-vendor-acct,debit,1800183.0,SEK,vendor_payment,INV-000242,
BNK-000243,2024-11-01,VG-SE2,SE37 5000 0000 0002 0000 0002,Deloitte Sverige AB,SE-vendor-acct,debit,1801614.0,SEK,vendor_payment,INV-000243,
BNK-000244,2024-12-01,VG-SE2,SE37 5000 0000 0002 0000 0002,Deloitte Sverige AB,SE-vendor-acct,debit,1798243.0,SEK,vendor_payment,INV-000244,
BNK-000245,2025-01-01,VG-SE2,SE37 5000 0000 0002 0000 0002,Deloitte Sverige AB,SE-vendor-acct,debit,1797535.0,SEK,vendor_payment,INV-000245,
BNK-000246,2025-02-01,VG-SE2,SE37 5000 0000 0002 0000 0002,Deloitte Sverige AB,SE-vendor-acct,debit,1797907.0,SEK,vendor_payment,INV-000246,
BNK-000247,2025-03-01,VG-SE2,SE37 5000 0000 0002 0000 0002,Deloitte Sverige AB,SE-vendor-acct,debit,1798752.0,SEK,vendor_payment,INV-000247,
BNK-000248,2025-04-01,VG-SE2,SE37 5000 0000 0002 0000 0002,Deloitte Sverige AB,SE-vendor-acct,debit,1802337.0,SEK,vendor_payment,INV-000248,
BNK-000249,2025-05-01,VG-SE2,SE37 5000 0000 0002 0000 0002,Deloitte Sverige AB,SE-vendor-acct,debit,1798789.0,SEK,vendor_payment,INV-000249,
BNK-000250,2025-06-01,VG-SE2,SE37 5000 0000 0002 0000 0002,Deloitte Sverige AB,SE-vendor-acct,debit,1801705.0,SEK,vendor_payment,INV-000250,
BNK-000251,2025-07-01,VG-SE2,SE37 5000 0000 0002 0000 0002,Deloitte Sverige AB,SE-vendor-acct,debit,1797338.0,SEK,vendor_payment,INV-000251,
BNK-000252,2025-08-01,VG-SE2,SE37 5000 0000 0002 0000 0002,Deloitte Sverige AB,SE-vendor-acct,debit,1802050.0,SEK,vendor_payment,INV-000252,
BNK-000253,2025-09-01,VG-SE2,SE37 5000 0000 0002 0000 0002,Deloitte Sverige AB,SE-vendor-acct,debit,1799284.0,SEK,vendor_payment,INV-000253,
BNK-000254,2025-10-01,VG-SE2,SE37 5000 0000 0002 0000 0002,Deloitte Sverige AB,SE-vendor-acct,debit,1797051.0,SEK,vendor_payment,INV-000254,
BNK-000255,2025-11-01,VG-SE2,SE37 5000 0000 0002 0000 0002,Deloitte Sverige AB,SE-vendor-acct,debit,1802269.0,SEK,vendor_payment,INV-000255,
BNK-000256,2025-12-01,VG-SE2,SE37 5000 0000 0002 0000 0002,Deloitte Sverige AB,SE-vendor-acct,debit,1799780.0,SEK,vendor_payment,INV-000256,
BNK-000257,2022-01-01,VG-SE3,SE38 5000 0000 0003 0000 0003,PwC Sverige AB,SE-vendor-acct,debit,1698703.0,SEK,vendor_payment,INV-000257,
BNK-000258,2022-02-01,VG-SE3,SE38 5000 0000 0003 0000 0003,PwC Sverige AB,SE-vendor-acct,debit,1701825.0,SEK,vendor_payment,INV-000258,
BNK-000259,2022-03-01,VG-SE3,SE38 5000 0000 0003 0000 0003,PwC Sverige AB,SE-vendor-acct,debit,1702724.0,SEK,vendor_payment,INV-000259,
BNK-000260,2022-04-01,VG-SE3,SE38 5000 0000 0003 0000 0003,PwC Sverige AB,SE-vendor-acct,debit,1698812.0,SEK,vendor_payment,INV-000260,
BNK-000261,2022-05-01,VG-SE3,SE38 5000 0000 0003 0000 0003,PwC Sverige AB,SE-vendor-acct,debit,1699229.0,SEK,vendor_payment,INV-000261,
BNK-000262,2022-06-01,VG-SE3,SE38 5000 0000 0003 0000 0003,PwC Sverige AB,SE-vendor-acct,debit,1699275.0,SEK,vendor_payment,INV-000262,
BNK-000263,2022-07-01,VG-SE3,SE38 5000 0000 0003 0000 0003,PwC Sverige AB,SE-vendor-acct,debit,1697548.0,SEK,vendor_payment,INV-000263,
BNK-000264,2022-08-01,VG-SE3,SE38 5000 0000 0003 0000 0003,PwC Sverige AB,SE-vendor-acct,debit,1703774.0,SEK,vendor_payment,INV-000264,
BNK-000265,2022-09-01,VG-SE3,SE38 5000 0000 0003 0000 0003,PwC Sverige AB,SE-vendor-acct,debit,1698365.0,SEK,vendor_payment,INV-000265,
BNK-000266,2022-10-01,VG-SE3,SE38 5000 0000 0003 0000 0003,PwC Sverige AB,SE-vendor-acct,debit,1703834.0,SEK,vendor_payment,INV-000266,
BNK-000267,2022-11-01,VG-SE3,SE38 5000 0000 0003 0000 0003,PwC Sverige AB,SE-vendor-acct,debit,1697511.0,SEK,vendor_payment,INV-000267,
BNK-000268,2022-12-01,VG-SE3,SE38 5000 0000 0003 0000 0003,PwC Sverige AB,SE-vendor-acct,debit,1703607.0,SEK,vendor_payment,INV-000268,
BNK-000269,2023-01-01,VG-SE3,SE38 5000 0000 0003 0000 0003,PwC Sverige AB,SE-vendor-acct,debit,1699776.0,SEK,vendor_payment,INV-000269,
BNK-000270,2023-02-01,VG-SE3,SE38 5000 0000 0003 0000 0003,PwC Sverige AB,SE-vendor-acct,debit,1702559.0,SEK,vendor_payment,INV-000270,
BNK-000271,2023-03-01,VG-SE3,SE38 5000 0000 0003 0000 0003,PwC Sverige AB,SE-vendor-acct,debit,1699481.0,SEK,vendor_payment,INV-000271,
BNK-000272,2023-04-01,VG-SE3,SE38 5000 0000 0003 0000 0003,PwC Sverige AB,SE-vendor-acct,debit,1701603.0,SEK,vendor_payment,INV-000272,
BNK-000273,2023-05-01,VG-SE3,SE38 5000 0000 0003 0000 0003,PwC Sverige AB,SE-vendor-acct,debit,1701613.0,SEK,vendor_payment,INV-000273,
BNK-000274,2023-06-01,VG-SE3,SE38 5000 0000 0003 0000 0003,PwC Sverige AB,SE-vendor-acct,debit,1701102.0,SEK,vendor_payment,INV-000274,
BNK-000275,2023-07-01,VG-SE3,SE38 5000 0000 0003 0000 0003,PwC Sverige AB,SE-vendor-acct,debit,1702956.0,SEK,vendor_payment,INV-000275,
BNK-000276,2023-08-01,VG-SE3,SE38 5000 0000 0003 0000 0003,PwC Sverige AB,SE-vendor-acct,debit,1696830.0,SEK,vendor_payment,INV-000276,
BNK-000277,2023-09-01,VG-SE3,SE38 5000 0000 0003 0000 0003,PwC Sverige AB,SE-vendor-acct,debit,1703842.0,SEK,vendor_payment,INV-000277,
BNK-000278,2023-10-01,VG-SE3,SE38 5000 0000 0003 0000 0003,PwC Sverige AB,SE-vendor-acct,debit,1702381.0,SEK,vendor_payment,INV-000278,
BNK-000279,2023-11-01,VG-SE3,SE38 5000 0000 0003 0000 0003,PwC Sverige AB,SE-vendor-acct,debit,1701127.0,SEK,vendor_payment,INV-000279,
BNK-000280,2023-12-01,VG-SE3,SE38 5000 0000 0003 0000 0003,PwC Sverige AB,SE-vendor-acct,debit,1702718.0,SEK,vendor_payment,INV-000280,
BNK-000281,2024-01-01,VG-SE3,SE38 5000 0000 0003 0000 0003,PwC Sverige AB,SE-vendor-acct,debit,1699382.0,SEK,vendor_payment,INV-000281,
BNK-000282,2024-02-01,VG-SE3,SE38 5000 0000 0003 0000 0003,PwC Sverige AB,SE-vendor-acct,debit,1699528.0,SEK,vendor_payment,INV-000282,
BNK-000283,2024-03-01,VG-SE3,SE38 5000 0000 0003 0000 0003,PwC Sverige AB,SE-vendor-acct,debit,1701639.0,SEK,vendor_payment,INV-000283,
BNK-000284,2024-04-01,VG-SE3,SE38 5000 0000 0003 0000 0003,PwC Sverige AB,SE-vendor-acct,debit,1698603.0,SEK,vendor_payment,INV-000284,
BNK-000285,2024-05-01,VG-SE3,SE38 5000 0000 0003 0000 0003,PwC Sverige AB,SE-vendor-acct,debit,1701149.0,SEK,vendor_payment,INV-000285,
BNK-000286,2024-06-01,VG-SE3,SE38 5000 0000 0003 0000 0003,PwC Sverige AB,SE-vendor-acct,debit,1701194.0,SEK,vendor_payment,INV-000286,
BNK-000287,2024-07-01,VG-SE3,SE38 5000 0000 0003 0000 0003,PwC Sverige AB,SE-vendor-acct,debit,1696330.0,SEK,vendor_payment,INV-000287,
BNK-000288,2024-08-01,VG-SE3,SE38 5000 0000 0003 0000 0003,PwC Sverige AB,SE-vendor-acct,debit,1696527.0,SEK,vendor_payment,INV-000288,
BNK-000289,2024-09-01,VG-SE3,SE38 5000 0000 0003 0000 0003,PwC Sverige AB,SE-vendor-acct,debit,1701702.0,SEK,vendor_payment,INV-000289,
BNK-000290,2024-10-01,VG-SE3,SE38 5000 0000 0003 0000 0003,PwC Sverige AB,SE-vendor-acct,debit,1700341.0,SEK,vendor_payment,INV-000290,
BNK-000291,2024-11-01,VG-SE3,SE38 5000 0000 0003 0000 0003,PwC Sverige AB,SE-vendor-acct,debit,1700468.0,SEK,vendor_payment,INV-000291,
BNK-000292,2024-12-01,VG-SE3,SE38 5000 0000 0003 0000 0003,PwC Sverige AB,SE-vendor-acct,debit,1696066.0,SEK,vendor_payment,INV-000292,
BNK-000293,2025-01-01,VG-SE3,SE38 5000 0000 0003 0000 0003,PwC Sverige AB,SE-vendor-acct,debit,1703310.0,SEK,vendor_payment,INV-000293,
BNK-000294,2025-02-01,VG-SE3,SE38 5000 0000 0003 0000 0003,PwC Sverige AB,SE-vendor-acct,debit,1698025.0,SEK,vendor_payment,INV-000294,
BNK-000295,2025-03-01,VG-SE3,SE38 5000 0000 0003 0000 0003,PwC Sverige AB,SE-vendor-acct,debit,1702671.0,SEK,vendor_payment,INV-000295,
BNK-000296,2025-04-01,VG-SE3,SE38 5000 0000 0003 0000 0003,PwC Sverige AB,SE-vendor-acct,debit,1700128.0,SEK,vendor_payment,INV-000296,
BNK-000297,2025-05-01,VG-SE3,SE38 5000 0000 0003 0000 0003,PwC Sverige AB,SE-vendor-acct,debit,1698315.0,SEK,vendor_payment,INV-000297,
BNK-000298,2025-06-01,VG-SE3,SE38 5000 0000 0003 0000 0003,PwC Sverige AB,SE-vendor-acct,debit,1701068.0,SEK,vendor_payment,INV-000298,
BNK-000299,2025-07-01,VG-SE3,SE38 5000 0000 0003 0000 0003,PwC Sverige AB,SE-vendor-acct,debit,1703466.0,SEK,vendor_payment,INV-000299,
BNK-000300,2025-08-01,VG-SE3,SE38 5000 0000 0003 0000 0003,PwC Sverige AB,SE-vendor-acct,debit,1700059.0,SEK,vendor_payment,INV-000300,
BNK-000301,2025-09-01,VG-SE3,SE38 5000 0000 0003 0000 0003,PwC Sverige AB,SE-vendor-acct,debit,1699682.0,SEK,vendor_payment,INV-000301,
BNK-000302,2025-10-01,VG-SE3,SE38 5000 0000 0003 0000 0003,PwC Sverige AB,SE-vendor-acct,debit,1702194.0,SEK,vendor_payment,INV-000302,
BNK-000303,2025-11-01,VG-SE3,SE38 5000 0000 0003 0000 0003,PwC Sverige AB,SE-vendor-acct,debit,1699913.0,SEK,vendor_payment,INV-000303,
BNK-000304,2025-12-01,VG-SE3,SE38 5000 0000 0003 0000 0003,PwC Sverige AB,SE-vendor-acct,debit,1697676.0,SEK,vendor_payment,INV-000304,
BNK-000305,2022-01-01,VG-SE4,SE39 5000 0000 0004 0000 0004,EY Sverige AB,SE-vendor-acct,debit,1640567.67,SEK,vendor_payment,INV-000305,
BNK-000306,2022-02-01,VG-SE4,SE39 5000 0000 0004 0000 0004,EY Sverige AB,SE-vendor-acct,debit,1642264.67,SEK,vendor_payment,INV-000306,
BNK-000307,2022-03-01,VG-SE4,SE39 5000 0000 0004 0000 0004,EY Sverige AB,SE-vendor-acct,debit,1642361.67,SEK,vendor_payment,INV-000307,
BNK-000308,2022-04-01,VG-SE4,SE39 5000 0000 0004 0000 0004,EY Sverige AB,SE-vendor-acct,debit,1641353.67,SEK,vendor_payment,INV-000308,
BNK-000309,2022-05-01,VG-SE4,SE39 5000 0000 0004 0000 0004,EY Sverige AB,SE-vendor-acct,debit,1638838.67,SEK,vendor_payment,INV-000309,
BNK-000310,2022-06-01,VG-SE4,SE39 5000 0000 0004 0000 0004,EY Sverige AB,SE-vendor-acct,debit,1645561.67,SEK,vendor_payment,INV-000310,
BNK-000311,2022-07-01,VG-SE4,SE39 5000 0000 0004 0000 0004,EY Sverige AB,SE-vendor-acct,debit,1642664.67,SEK,vendor_payment,INV-000311,
BNK-000312,2022-08-01,VG-SE4,SE39 5000 0000 0004 0000 0004,EY Sverige AB,SE-vendor-acct,debit,1639286.67,SEK,vendor_payment,INV-000312,
BNK-000313,2022-09-01,VG-SE4,SE39 5000 0000 0004 0000 0004,EY Sverige AB,SE-vendor-acct,debit,1641009.67,SEK,vendor_payment,INV-000313,
